Name,Sequence Name,Minimum,Maximum,Length,Direction
trnY-GUA gene,UnusedGroupDREPX493_Annotated_Unfinished,79938,80020,83,forward
trnY-GUA gene,Bin_BALM_14_22-contigsc0006,109720,109804,85,reverse
trnY-GUA gene,Bin_ORTA_59_63-contigsc0113,795,877,83,reverse
trnY-GUA gene,Bin_ORTA_59_63-contigsc0016,125115,125185,71,reverse
trnY-GUA gene,Bin_NVAL_39_45-contigsc0612,91865,91949,85,forward
trnY-GUA gene,Bin_LAND_16_3_1-contigsc0006,1429,1510,82,forward
trnY-GUA gene,Bin_LAND_16_3_1-contigsc0006,108237,108318,82,forward
trnY-GUA | tRNA-Tyr gene,Contig 9,131953,132034,82,reverse
trnY-GUA | tRNA-Tyr gene,Bin_MEDD_126_5_14-contigsc0015,71329,71410,82,reverse
trnY-GUA | tRNA-Tyr gene,Bin_BRTL_9_2_4-contigsc0031,33015,33096,82,reverse
trnY-GUA | tRNA-Tyr gene,Contig 10,86010,86091,82,reverse
trnY-GUA | tRNA-Tyr gene,Contig 17,43311,43392,82,reverse
trnY-GUA | tRNA-Tyr | tRNA-Tyr(gta) | trnY gene,Contig 18,6579,6660,82,reverse
trnY-GUA | tRNA-Tyr | tRNA-Tyr(gta) | trnY gene,Consensus,43049,43130,82,forward
trnY-GUA | tRNA-Tyr | tRNA-Tyr(gta) | trnY gene,Contig 1,88156,88237,82,reverse
trnY-GUA | tRNA-Tyr | tRNA-Tyr(gta) | trnY gene,Contig 3,89437,89518,82,reverse
trnY-GUA | tRNA-Tyr | tRNA-Tyr(gta) | trnY gene,Contig 4,15693,15774,82,forward
trnY-GUA | tRNA-Tyr(gta) gene,Bin_SZYM_45_49-contigsc0013,90945,91028,84,reverse
trnY-GUA | tRNA-Tyr(gta) gene,Consensus,215145,215228,84,reverse
trnY-GUA | tRNA-Tyr(gta) gene,Consensus,85672,85755,84,reverse
trnY-GUA | tRNA-Tyr(gta) gene,GroupDREPX710_Annotated_Unfinished,85467,85550,84,reverse
trnY-GUA | tRNA-Tyr(gta) gene,Bin_SANA_18_8-contigsc0006,91726,91809,84,reverse
trnY-GUA | tRNA-Tyr(gta) | trnY gene,GroupDREPX614_Annotated_Unfinished,15887,15970,84,forward
trnY-GUA | tRNA-Tyr(gta) | trnY gene,Bin_FUNE_7_15-contigsc0058,16070,16151,82,forward
trnY-GUA | tRNA-Tyr(gta) | trnY gene,Contig 1,16119,16202,84,forward
trnY-GUA | tRNA-Tyr(gta) | trnY gene,Bin_ZLUT_154_6_18-contigsc0021,86927,87010,84,reverse
trnY-GUA | tRNA-Tyr-GUA | tRNA-Tyr(gta) | trnY-(GU | trnY gene,Bin_MILA_54_4_1-contigsc0036,103927,104008,82,forward
trnY-GUA | tRNA-Tyr-GUA | trnD-GUC | trnY-(GU | trnY | tRNA-Tyr(gta) gene,Bin_GREF_79_4_3-contigsc0078,72886,72967,82,reverse
trnY-GUA | tRNA-Tyr-GUA | trnY | trnY-(GU | tRNA-Tyr(gta) gene,Bin_FERT_9_17-contigsc0016,43466,43547,82,forward
trnY-GUA | tRNA-Tyr-GUA | trnY-(GU | tRNA-Tyr(gta) | trnY gene,Consensus,85418,85499,82,forward
trnY-GUA | tRNA-Tyr-GUA | trnY-(GU | tRNA-Tyr(gta) | trnY gene,Consensus,41500,41581,82,reverse
trnY-GUA | tRNA-Tyr-GUA | trnY-(GU | trnY | tRNA-Tyr(gta) gene,Bin_VSVK_22_29-contigsc0011,60843,60924,82,forward
trnY-GUA | trnY-(GU gene,GroupDREPX942_Annotated_Unfinished,47675,47756,82,reverse
trpA gene,Consensus,65851,65923,73,forward
trpA gene,Bin_TRCH_30_6-contigsc0055,240,299,60,forward
trpA gene,Bin_FERT_9_17-contigsc0016,14205,14963,759,reverse
trpA gene,Bin_ZLUT_103_5_31-contigsc0251,22976,23051,76,reverse
trpA gene,Bin_TSKO_28_34-contigsc0093,88197,88272,76,forward
trpA gene,Bin_SZYM_18_24-contigsc0004,18613,18688,76,reverse
trpA gene,Bin_ROSX_44_5-contigsc0474,8409,8484,76,reverse
trpA gene,Bin_ROSX_18_26-contigsc0170,16065,16140,76,reverse
trpA gene,Bin_BRTL_49_5_6-contigsc0002,142214,142289,76,forward
trpA gene,Bin_VSVK_22_29-contigsc0011,29472,29545,74,reverse
trpA gene,Bin_FUNE_55_59-contigsc0038,1731,1807,77,reverse
trpA gene,Consensus,118218,118294,77,forward
trpA gene,Bin_MILA_54_4_1-contigsc0036,57054,57130,77,forward
trpA gene,Bin_GOSK_44_8-contigsc0001,55503,55595,93,forward
trpA gene,Consensus,19537,19611,75,reverse
trpA gene,Contig 9,60757,60835,79,reverse
trpA gene,Bin_STIU_11_19-contigsc0047,5557,5636,80,reverse
trpA gene,Bin_MEDD_126_5_14-contigsc0015,238,316,79,reverse
trpA gene,Bin_MAJC_58_4_11-contigsc0123,7431,7509,79,reverse
trpA gene,Contig 10,14845,14924,80,reverse
trpA gene,Consensus,116759,116832,74,forward
trpA gene,GroupDREPX614_Annotated_Unfinished,89509,89588,80,forward
trpA gene,Bin_FUNE_7_15-contigsc0058,94503,94586,84,forward
trpA gene,Bin_SZYM_42_46-contigsc0015,13708,13791,84,reverse
trpA gene,Contig 1,95196,95273,78,forward
trpA gene,Contig 2,13634,13711,78,reverse
trpA gene,Bin_SZYM_45_49-contigsc0013,11727,11804,78,reverse
trpA gene,Bin_BANY_12_2-contigsc0147,1259,1334,76,forward
trpA gene,Contig 1,121819,121907,89,forward
trpA gene,Contig 1,13223,13311,89,reverse
trpA gene,Contig 3,17923,17997,75,reverse
trpA gene,GroupDREPX642_Annotated_unfinished,88155,88235,81,forward
trpA gene,Contig 1,13839,13919,81,reverse
trpA gene,Contig 3,13702,13782,81,reverse
trpA gene,GroupDREPX658_Annotated_unfinished,88158,88238,81,forward
trpA gene,Consensus,94626,94703,78,forward
trpA gene,Bin_RIMV_9_2_8-contigsc0022,89365,89438,74,forward
trpA gene,Consensus,142829,142908,80,reverse
trpA gene,Consensus,13356,13435,80,reverse
trpA gene,Bin_ZLUT_44_2_1-contigsc0027,13526,13603,78,reverse
trpA gene,GroupDREPX710_Annotated_Unfinished,13195,13268,74,reverse
trpA gene,Bin_ZLUT_154_6_18-contigsc2481,5921,5994,74,reverse
trpA gene,Bin_ZLUT_154_6_18-contigsc0021,13740,13813,74,reverse
trpA gene,Bin_CEPX_20_1_27-contigsc0300,29,118,90,forward
trpA gene,Bin_RIMV_12_3_2-contigsc0320,8293,8382,90,reverse
trpA gene,GroupDREPX771_Annotated_Unfinished,60949,61038,90,forward
trpA gene,GroupDREPX942_Annotated_Unfinished,236764,236834,71,forward
trpA gene,Consensus,75979,76055,77,forward
trpA gene,Bin_GREF_7_1_15-contigsc1692,5451,5524,74,reverse
trpA gene,Bin_FUNE_56_6-contigsc0004,57277,57355,79,reverse
trpA gene,Contig 2,100746,100833,88,reverse
trpA gene,Bin_MEDD_134_5_3-contigsc0007,26593,26680,88,forward
trpA gene,Bin_ZLUT_170_6_34-contigsc0168,97071,97147,77,reverse
trpA gene,UnusedGroupDREPX475_Annotated_Unfinished,69314,69403,90,forward
trpA gene,Bin_SANA_18_8-contigsc0006,19248,19320,73,reverse
trpA gene,UnusedGroupDREPX493_Annotated_Unfinished,21874,21954,81,reverse
trpA gene,Bin_NVAL_39_45-contigsc0612,42935,42985,51,forward
tsF gene,Bin_SZYM_42_46-contigsc0015,28040,28691,652,reverse
tsF gene,Contig 1,80239,80897,659,forward
tsF gene,Bin_SZYM_45_49-contigsc0013,26102,26760,659,reverse
tsf gene,Bin_BANY_12_2-contigsc0754,2804,3178,375,forward
tsF gene,GroupDREPX642_Annotated_unfinished,74005,74664,660,forward
tsF gene,Contig 1,27410,28069,660,reverse
tsF gene,Contig 3,27273,27932,660,reverse
tsF gene,GroupDREPX658_Annotated_unfinished,73973,74632,660,forward
tsF gene,Consensus,80489,81148,660,forward
tsF gene,Bin_RIMV_9_2_8-contigsc0022,75298,75957,660,forward
tsF gene,Consensus,26911,27570,660,reverse
tsF gene,Bin_ZLUT_44_2_1-contigsc0027,27069,27728,660,reverse
tsF gene,Bin_ZLUT_29_1_36-contigsc0127,73954,74613,660,forward
tsF gene,GroupDREPX710_Annotated_Unfinished,26766,27425,660,reverse
tsF gene,Bin_ZLUT_154_6_18-contigsc0021,27332,27983,652,reverse
tsf gene,Consensus,89009,89620,612,reverse
tsf gene,Bin_CERT_28_34-contigsc0002,125054,125665,612,reverse
tsf gene,Consensus,196623,197234,612,reverse
tsf gene,Consensus,10504,11094,591,forward
tsf gene,Consensus,116742,117332,591,reverse
tsf gene,Bin_ZURI_16_25-contigsc0018,97882,98470,589,reverse
tsf gene,Bin_PIBR_42_47-contigsc0248,29075,29665,591,forward
tsf gene,Bin_FUNE_56_6-contigsc0004,16001,16588,588,forward
tsF gene,Bin_EDVL_34_4-contigsc0983,75383,76042,660,forward
tsF gene,Bin_SANA_18_8-contigsc0006,33373,34023,651,reverse
tsf gene,Bin_ORTA_59_63-contigsc0067,840,1433,594,forward
tuf gene,Contig 1,74482,75384,903,forward
tuf gene,Contig 3,74344,75246,903,forward
tuf gene,Bin_CERT_28_34-contigsc0002,69758,70984,1227,forward
tuf gene,Consensus,141354,142580,1227,forward
tuf gene,Consensus,65239,66465,1227,reverse
tuf | tufA gene,Bin_FERT_9_17-contigsc0016,47653,48873,1221,forward
tuf | tufA gene,Bin_ZLUT_103_5_31-contigsc0251,62074,63303,1230,forward
tuf | tufA gene,Bin_TSKO_28_34-contigsc0093,48008,49237,1230,reverse
tuf | tufA gene,Bin_SZYM_18_24-contigsc0004,57649,58878,1230,forward
tuf | tufA gene,Bin_ROSX_44_5-contigsc0474,47445,48674,1230,forward
tuf | tufA gene,Bin_ROSX_18_26-contigsc0170,55100,56329,1230,forward
tuf | tufA gene,Bin_VSVK_22_29-contigsc0011,66347,67567,1221,forward
tuf | tufA gene,Bin_MILA_54_4_1-contigsc0036,4455,5684,1230,forward
tuf | tufA gene,Bin_GOSK_44_8-contigsc0001,63175,64404,1230,forward
tuf | tufA gene,Bin_GOSK_24_30-contigsc0042,38917,40146,1230,reverse
tuf | tufA gene,Consensus,25605,26825,1221,reverse
tuf | tufA gene,Consensus,63075,64301,1227,forward
tuf | tufA gene,Bin_ZURI_16_25-contigsc0208,205,1431,1227,forward
tuf | tufA gene,UnusedGroupDREPX106_Annotated_Unfinished,8494,9723,1230,reverse
tuf | tufA gene,Bin_BALM_14_22-contigsc0006,57996,59216,1221,reverse
tuf | tufA gene,Bin_GREF_79_4_3-contigsc0078,65983,67212,1230,reverse
tufA gene,Bin_ZLUT_85_5_14-contigsc1609,18934,20160,1227,forward
tufA gene,Bin_TRCH_30_6-contigsc0055,41002,42255,1254,reverse
tufA gene,Bin_BRTL_70_6_25-contigsc1444,1,850,850,reverse
tufA gene,Bin_CEPX_5_1_13-contigsc0034,51065,52294,1230,reverse
tufA gene,Bin_CEPX_12_1_2-contigsc0148,3276,4505,1230,reverse
tufA gene,Bin_CERN_25_31-contigsc0089,4,153,150,forward
tufA gene,Contig 1,195494,196614,1121,forward
tufA gene,Contig 2,9062,9110,49,forward
tufA gene,Contig 9,32538,33767,1230,forward
tufA gene,Contig 9,121829,123055,1227,forward
tufA gene,Bin_MEDD_126_5_14-contigsc0015,61251,62477,1227,forward
tufA gene,Contig 10,75903,77129,1227,forward
tufA gene,Contig 17,5574,5645,72,reverse
tufA gene,Contig 17,1065,1136,72,reverse
tufA gene,GroupDREPX614_Annotated_Unfinished,26188,27414,1227,reverse
tufA gene,Bin_SZYM_42_46-contigsc0098,19541,19872,332,reverse
tufA gene,Bin_SZYM_42_46-contigsc0015,78858,80084,1227,forward
tufA gene,Contig 1,28118,29344,1227,reverse
tufA gene,Contig 2,79534,80760,1227,forward
tufA gene,Contig 1,76797,78023,1227,forward
tufA gene,Contig 4,25909,27135,1227,reverse
tufA gene,GroupDREPX642_Annotated_unfinished,26243,27469,1227,reverse
tufA gene,Bin_RIMV_9_2_8-contigsc0022,26491,27717,1227,reverse
tufA gene,Consensus,203834,205060,1227,forward
tufA gene,Bin_ZLUT_44_2_1-contigsc0027,74286,75512,1227,forward
tufA gene,Bin_ZLUT_29_1_36-contigsc0127,26171,27397,1227,reverse
tufA gene,GroupDREPX710_Annotated_Unfinished,73968,75194,1227,forward
tufA gene,Bin_ZLUT_154_6_18-contigsc0021,75533,76759,1227,forward
tufA gene,Bin_FUNE_4_12-contigsc0035,163426,164653,1228,reverse
tufA gene,Bin_FUNE_4_12-contigsc0035,41150,42377,1228,reverse
tufA gene,Bin_RIMV_12_3_2-contigsc0034,24636,25863,1228,reverse
tufA gene,GroupDREPX771_Annotated_Unfinished,8281,9510,1230,reverse
tufA gene,GroupDREPX938_Annotated_Unfinished,41508,42734,1227,reverse
tufA gene,GroupDREPX942_Annotated_Unfinished,251606,252832,1227,reverse
tufA gene,Consensus,50053,51279,1227,forward
tufA gene,Consensus,31354,32580,1227,forward
tufA gene,Bin_CERT_28_34-contigsc0002,47405,48700,1296,reverse
tufA gene,Bin_ZURI_16_25-contigsc0018,44248,45474,1227,forward
tufA gene,Bin_FUNE_56_6-contigsc0004,68585,69811,1227,reverse
tufA gene,Contig 2,73807,75036,1230,forward
tufA gene,Bin_MEDD_134_5_3-contigsc0007,52392,53621,1230,reverse
tufA gene,Bin_CONS_68_69-contigsc1177,1312,2538,1227,reverse
tufA gene,Bin_ZLUT_170_6_34-contigsc0168,69717,70946,1230,forward
tufA gene,UnusedGroupDREPX475_Annotated_Unfinished,17389,18618,1230,reverse
tufA gene,Bin_ORTA_59_63-contigsc0016,131806,131958,153,forward
tufA gene,Bin_NVAL_39_45-contigsc0612,56209,57438,1230,forward
tufA gene,Bin_LAND_16_3_1-contigsc0006,2829,4058,1230,forward
tufA gene,Bin_LAND_16_3_1-contigsc0006,109637,110866,1230,forward
upp gene,Bin_ATTR_131_4_70-contigsc1369,3693,3725,33,reverse
urf-1 gene,Bin_MEDD_134_5_3-contigsc0007,4278,4311,34,reverse
valS gene,Contig 1,202352,202600,249,forward
ycf1 gene,Bin_MEDD_45_2_3-contigsc0202,137563,137796,234,reverse
ycf1 gene,Contig 1,99914,102813,2900,reverse
ycf1 gene,Contig 2,5375,10000,4626,forward
ycf1 gene,Bin_MILA_72_6_4-contigsc1917,2374,2421,48,forward
ycf1 gene,Bin_BALM_36_42-contigsc1591,348,440,93,reverse
ycf1 gene,Bin_TRCH_30_6-contigsc0055,31878,38687,6810,reverse
ycf1 gene,Bin_BRTL_70_6_25-contigsc0753,191,3574,3384,forward
ycf1 gene,Bin_FERT_9_17-contigsc0016,80992,83447,2456,reverse
ycf1 gene,Bin_ZLUT_103_5_31-contigsc0251,99971,102094,2124,reverse
ycf1 gene,Bin_SZYM_18_24-contigsc0004,92861,94984,2124,reverse
ycf1 gene,Bin_ROSX_18_26-contigsc0170,90314,92437,2124,reverse
ycf1 gene,Bin_BRTL_49_5_6-contigsc0002,65920,68043,2124,forward
ycf1 gene,Bin_VSVK_22_29-contigsc0011,102620,105019,2400,reverse
ycf1 gene,Bin_MILA_54_4_1-contigsc0036,77323,79752,2430,forward
ycf1 gene,Bin_STEC_11_19-contigsc2290,4284,6769,2486,reverse
ycf1 gene,Bin_STEC_11_19-contigsc2059,5629,5685,57,reverse
ycf1 gene,Bin_STEC_11_19-contigsc0641,3723,7502,3780,forward
ycf1 gene,Bin_BALM_20_28-contigsc0274,2,1849,1848,reverse
ycf1 gene,Bin_GOSK_44_8-contigsc0001,109363,111801,2439,reverse
ycf1 gene,Bin_GOSK_24_30-contigsc0079,9108,12160,3053,forward
ycf1 gene,Bin_GOSK_24_30-contigsc0042,14109,14154,46,reverse
ycf1 gene,Bin_FUNE_65_68-contigsc0194,2000,2089,90,reverse
ycf1 gene,Bin_FUNE_65_68-contigsc0076,1700,1780,81,forward
ycf1 gene,Bin_FUNE_65_68-contigsc0005,2700,2822,123,reverse
ycf1 gene,Bin_CERN_25_31-contigsc0087,731,1586,856,forward
ycf1 gene,Bin_CERN_25_31-contigsc0070,10553,10633,81,reverse
ycf1 gene,Contig 1,2542,2664,123,reverse
ycf1 gene,Bin_ZLUT_102_5_30-contigsc1930,6413,8940,2528,reverse
ycf1 gene,Bin_KAST_5_13-contigsc1334,3266,3324,59,forward
ycf1 gene,Consensus,20296,20349,54,reverse
ycf1 gene,Contig 9,94873,99011,4139,reverse
ycf1 gene,Bin_SZYM_74_77-contigsc1330,103,207,105,forward
ycf1 gene,Bin_STIU_11_19-contigsc0537,5298,5417,120,forward
ycf1 gene,Bin_MAJC_58_4_11-contigsc0123,41547,45685,4139,reverse
ycf1 gene,Bin_MAJC_12_2_12-contigsc0313,3785,3837,53,reverse
ycf1 gene,Bin_MAJC_12_2_12-contigsc0260,5715,6266,552,reverse
ycf1 gene,Bin_LUGA_27_5_1-contigsc1022,717,848,132,forward
ycf1 gene,Contig 10,48980,53118,4139,reverse
ycf1 gene,Contig 17,10356,10403,48,reverse
ycf1 gene,Bin_FUNE_28_34-contigsc0582,323,430,108,reverse
ycf1 gene,Bin_BANY_12_2-contigsc0754,695,1101,407,forward
ycf1 gene,Bin_ARCA_1_1-contigsc2208,1937,5394,3458,reverse
ycf1 gene,Bin_VATT_72_75-contigsc1736,1002,1073,72,reverse
ycf1 gene,Bin_VATT_72_75-contigsc0215,3058,3111,54,reverse
ycf1 gene,Bin_KUCX_52_4_22-contigsc2449,3240,5128,1889,reverse
ycf1 gene,Bin_KUCX_52_4_22-contigsc0217,1659,3000,1342,forward
ycf1 gene,Contig 3,88427,88486,60,forward
ycf1 gene,Bin_FUNE_4_12-contigsc0035,128630,132896,4267,reverse
ycf1 gene,Bin_FUNE_4_12-contigsc0035,135998,136054,57,reverse
ycf1 gene,Bin_CEPX_20_1_27-contigsc0300,330,741,412,forward
ycf1 gene,Bin_RIMV_12_3_2-contigsc0243,9049,9105,57,forward
ycf1 gene,Bin_RIMV_12_3_2-contigsc0320,7670,8081,412,reverse
ycf1 gene,GroupDREPX771_Annotated_Unfinished,92432,93252,821,reverse
ycf1 gene,GroupDREPX938_Annotated_Unfinished,49479,49736,258,reverse
ycf1 gene,GroupDREPX942_Annotated_Unfinished,125246,129724,4479,forward
ycf1 gene,Consensus,83227,83298,72,forward
ycf1 gene,Bin_ZURI_16_25-contigsc0018,54024,59213,5190,forward
ycf1 gene,Bin_PIBR_42_47-contigsc0248,41741,53484,11744,forward
ycf1 gene,Bin_FUNE_56_6-contigsc0004,97985,101201,3217,reverse
ycf1 gene,Bin_CONS_68_69-contigsc2910,2424,2457,34,reverse
ycf1 gene,Bin_CONS_68_69-contigsc3072,4759,4818,60,forward
ycf1 gene,Bin_CONS_68_69-contigsc1377,2922,2963,42,reverse
ycf1 gene,Bin_CONS_68_69-contigsc2595,1205,2353,1149,reverse
ycf1 gene,Bin_CONS_68_69-contigsc2106,3,107,105,reverse
ycf1 gene,Bin_ZLUT_170_6_34-contigsc0168,23801,35847,12047,reverse
ycf1 gene,UnusedGroupDREPX493_Annotated_Unfinished,45761,50509,4749,forward
ycf1 gene,Bin_BALM_14_22-contigsc0877,90,176,87,forward
ycf1 gene,Bin_BALM_14_22-contigsc0006,83395,85908,2514,reverse
ycf1 gene,Bin_GREF_79_4_3-contigsc0078,98953,101316,2364,reverse
ycf1 gene,Bin_ORTA_59_63-contigsc0016,22040,22093,54,reverse
ycf1 gene,Bin_NVAL_39_45-contigsc0735,13,129,117,reverse
ycf1 gene,Bin_NVAL_39_45-contigsc0612,38989,40229,1241,reverse
ycf1 gene,Bin_LAND_16_3_1-contigsc0006,63442,64621,1180,forward
ycf1 | ORF1995 gene,Bin_BALM_36_42-contigsc3016,76,1929,1854,reverse
ycf2 gene,Bin_VELN_32_5-contigsc0290,3337,3458,122,reverse
ycf2 gene,Bin_BALM_36_42-contigsc2851,2718,3024,307,forward
ycf2 gene,Bin_FERT_9_17-contigsc0016,13034,15518,2485,forward
ycf2 gene,Bin_VSVK_22_29-contigsc0011,124049,125499,1451,forward
ycf2 gene,Bin_VSVK_22_29-contigsc0011,87841,87885,45,forward
ycf2 gene,Consensus,112740,112793,54,forward
ycf2 gene,Bin_STEC_11_19-contigsc0716,4931,4978,48,reverse
ycf2 gene,Bin_GOSK_44_8-contigsc0001,92449,93878,1430,reverse
ycf2 gene,Bin_GOSK_24_30-contigsc0042,9406,10835,1430,forward
ycf2 gene,Bin_FUNE_65_68-contigsc0076,4456,4893,438,forward
ycf2 gene,Bin_CERN_25_31-contigsc0070,7440,7877,438,reverse
ycf2 gene,Contig 9,20428,20526,99,reverse
ycf2 gene,Bin_STIU_11_19-contigsc0076,2784,4507,1724,forward
ycf2 gene,Bin_STIU_11_19-contigsc0047,7137,8076,940,reverse
ycf2 gene,Bin_MAJC_58_4_11-contigsc0245,861,2633,1773,reverse
ycf2 gene,Bin_MAJC_12_2_12-contigsc0313,7334,8437,1104,forward
ycf2 gene,Bin_MAJC_12_2_12-contigsc0260,6211,6557,347,reverse
ycf2 gene,Bin_HALL_66_7-contigsc0263,13534,13692,159,forward
ycf2 gene,Bin_ATTR_131_4_70-contigsc1369,1881,3546,1666,reverse
ycf2 gene,Bin_ARCA_1_1-contigsc1395,4350,8546,4197,forward
ycf2 gene,Bin_VATT_72_75-contigsc0406,354,395,42,reverse
ycf2 gene,Bin_ATTR_86_4_3-contigsc3513,15977,23135,7159,forward
ycf2 gene,GroupDREPX710_Annotated_Unfinished,64819,66041,1223,reverse
ycf2 gene,Bin_CEPX_20_1_27-contigsc0300,10832,17987,7156,reverse
ycf2 gene,Bin_RIMV_12_3_2-contigsc0243,14745,15258,514,forward
ycf2 gene,GroupDREPX771_Annotated_Unfinished,70980,79429,8450,forward
ycf2 gene,GroupDREPX942_Annotated_Unfinished,257405,259924,2520,forward
ycf2 gene,GroupDREPX942_Annotated_Unfinished,98885,98980,96,forward
ycf2 gene,Bin_FUNE_31_37-contigsc0711,1504,1551,48,forward
ycf2 gene,Bin_ERKE_10_18-contigsc1624,2780,6397,3618,reverse
ycf2 gene,Bin_MEDD_134_5_3-contigsc0007,118985,119633,649,reverse
ycf3] gene,Consensus,22401,22910,510,reverse
ycf3] gene,Contig 1,41157,41678,522,forward
ycf3] gene,Contig 4,62231,62752,522,reverse
ycf4 gene,Consensus,52869,53420,552,forward
ycf5 gene,Contig 2,21295,22383,1089,reverse
ycf5 gene,Bin_CEPX_5_1_13-contigsc0034,130529,131648,1120,forward
ycf5 gene,Bin_ZLUT_102_5_30-contigsc1930,3108,3938,831,forward
ycf5 gene,Consensus,2139,2915,777,forward
ycf5 gene,Bin_GREF_7_1_15-contigsc0366,14704,15480,777,reverse
ycf5 gene,Contig 2,82620,83456,837,forward
ycf5 gene,Bin_MEDD_134_5_3-contigsc0007,43973,44809,837,reverse
ycf5 gene,Bin_ZLUT_170_6_34-contigsc0168,78656,79468,813,forward
ycf5 gene,Bin_BALM_14_22-contigsc0877,8144,8863,720,forward
ycf5 gene,Bin_GREF_79_4_3-contigsc0078,103379,104227,849,reverse
ycf5 gene,Bin_NVAL_39_45-contigsc0612,94351,95340,990,reverse
ycf5-fragment gene,GroupDREPX942_Annotated_Unfinished,161869,162456,588,reverse
ycf6 | petN gene,Contig 1,58096,58185,90,reverse
ycf6 | petN gene,Bin_BRTL_49_5_6-contigsc0002,5283,5372,90,reverse
ycf6 | petN gene,Bin_FUNE_7_15-contigsc0058,55986,56075,90,reverse
ycf6 | petN gene,Bin_SZYM_42_46-contigsc0015,52196,52285,90,forward
ycf6 | petN gene,Contig 1,56424,56513,90,reverse
ycf6 | petN gene,Contig 2,52365,52454,90,forward
ycf6 | petN gene,Bin_SZYM_45_49-contigsc0013,50517,50606,90,forward
ycf6 | petN gene,Contig 1,47511,47600,90,forward
ycf6 | petN gene,Contig 4,56309,56398,90,reverse
ycf6 | petN gene,Contig 1,48457,48546,90,forward
ycf6 | petN gene,Contig 3,48320,48409,90,forward
ycf6 | petN gene,GroupDREPX658_Annotated_unfinished,53490,53579,90,reverse
ycf6 | petN gene,Consensus,60039,60128,90,reverse
ycf6 | petN gene,Bin_RIMV_9_2_8-contigsc0022,54211,54300,90,reverse
ycf6 | petN gene,Consensus,48277,48366,90,forward
ycf6 | petN gene,Consensus,177750,177839,90,forward
ycf6 | petN gene,Bin_ZLUT_44_2_1-contigsc0027,48183,48272,90,forward
ycf6 | petN gene,Bin_ZLUT_29_1_36-contigsc0127,53410,53499,90,reverse
ycf6 | petN gene,GroupDREPX710_Annotated_Unfinished,47880,47969,90,forward
ycf6 | petN gene,Bin_ZLUT_154_6_18-contigsc0021,49498,49587,90,forward
ycf6 | petN gene,GroupDREPX771_Annotated_Unfinished,66218,66307,90,reverse
ycf6 | petN gene,GroupDREPX942_Annotated_Unfinished,57634,57723,90,forward
ycf6 | petN gene,Bin_EDVL_34_4-contigsc0983,54964,55053,90,reverse
ycf6 | petN gene,Bin_SANA_18_8-contigsc0006,54448,54537,90,forward
ycf7 | petL gene,Contig 1,91866,91961,96,forward
ycf7 | petL gene,Contig 2,16946,17041,96,reverse
ycf7 | petL gene,Bin_SZYM_45_49-contigsc0013,15039,15134,96,reverse
ycf7 | petL gene,GroupDREPX642_Annotated_unfinished,84744,84839,96,forward
ycf7 | petL gene,Contig 1,17235,17330,96,reverse
ycf7 | petL gene,Contig 3,17098,17193,96,reverse
ycf7 | petL gene,Bin_RIMV_9_2_8-contigsc0022,86006,86101,96,forward
ycf7 | petL gene,Consensus,146200,146295,96,reverse
ycf7 | petL gene,Consensus,16727,16822,96,reverse
ycf7 | petL gene,Bin_ZLUT_154_6_18-contigsc0021,17106,17201,96,reverse
ycf9 gene,Contig 1,52940,53134,195,reverse
ycf9 gene,Contig 4,50797,50991,195,forward
ycf9 gene,Contig 1,50428,50622,195,reverse
ycf9 gene,Contig 3,50291,50485,195,reverse
ycf9 gene,GroupDREPX658_Annotated_unfinished,51363,51557,195,forward
ycf9 gene,Consensus,57973,58167,195,forward
ycf9 gene,Bin_RIMV_9_2_8-contigsc0022,52118,52312,195,forward
ycf9 gene,Consensus,179744,179938,195,reverse
ycf9 gene,Consensus,50271,50465,195,reverse
ycf9 gene,Bin_ZLUT_44_2_1-contigsc0027,50185,50379,195,reverse
ycf9 gene,Bin_ZLUT_29_1_36-contigsc0127,51303,51497,195,forward
ycf9 gene,GroupDREPX710_Annotated_Unfinished,49882,50076,195,reverse
ycf9 gene,Bin_ZLUT_154_6_18-contigsc0021,51465,51659,195,reverse
ycf9 gene,Bin_EDVL_34_4-contigsc0983,52777,52971,195,forward
Ycf9 | psbZ gene,Bin_CEPX_5_1_13-contigsc0034,120247,120435,189,forward
ycf9 | psbZ gene,Bin_FERT_9_17-contigsc0016,15203,15391,189,reverse
ycf9 | psbZ gene,Bin_ZLUT_103_5_31-contigsc0251,23405,23593,189,reverse
ycf9 | psbZ gene,Bin_TSKO_28_34-contigsc0093,87655,87843,189,forward
ycf9 | psbZ gene,Bin_SZYM_18_24-contigsc0004,19042,19230,189,reverse
ycf9 | psbZ gene,Bin_ROSX_44_5-contigsc0474,8838,9026,189,reverse
ycf9 | psbZ gene,Bin_ROSX_18_26-contigsc0170,16494,16682,189,reverse
ycf9 | psbZ gene,Bin_BRTL_49_5_6-contigsc0002,141672,141860,189,forward
ycf9 | psbZ gene,Bin_VSVK_22_29-contigsc0011,29987,30175,189,reverse
ycf9 | psbZ gene,Bin_FUNE_55_59-contigsc0038,1943,2131,189,reverse
ycf9 | psbZ gene,Consensus,117894,118082,189,forward
Ycf9 | psbZ gene,Bin_MILA_54_4_1-contigsc0036,56590,56778,189,forward
ycf9 | psbZ gene,Bin_GOSK_44_8-contigsc0001,54906,55094,189,forward
